id,place_id/id,other_id/id,relation,source
link_r21285791_r21285780,place_r21285791,place_r21285780,adjacent,osm
link_r8321826_r8321834,place_r8321826,place_r8321834,adjacent,osm
link_r8321826_r21285780,place_r8321826,place_r21285780,adjacent,osm
link_r8321834_r21285780,place_r8321834,place_r21285780,adjacent,osm
link_r17407535_r21293050,place_r17407535,place_r21293050,adjacent,osm
link_r17407535_r8321712,place_r17407535,place_r8321712,adjacent,osm
link_r17407535_r19816281,place_r17407535,place_r19816281,adjacent,osm
link_r17407535_r21288319,place_r17407535,place_r21288319,adjacent,osm
link_r21293050_r21293049,place_r21293050,place_r21293049,adjacent,osm
link_r21293050_r8321712,place_r21293050,place_r8321712,adjacent,osm
link_r21293050_r19816281,place_r21293050,place_r19816281,adjacent,osm
link_r21293050_r21288319,place_r21293050,place_r21288319,adjacent,osm
link_r8321712_r19816281,place_r8321712,place_r19816281,adjacent,osm
link_r8321712_r21288319,place_r8321712,place_r21288319,adjacent,osm
link_r6729109_r6729502,place_r6729109,place_r6729502,adjacent,osm
link_r21288319_r19816281,place_r21288319,place_r19816281,adjacent,osm
link_r21288319_r21288720,place_r21288319,place_r21288720,adjacent,osm
link_r21288641_r21288720,place_r21288641,place_r21288720,adjacent,osm
link_r21288641_r21288642,place_r21288641,place_r21288642,adjacent,osm
link_r8321757_r21292008,place_r8321757,place_r21292008,adjacent,osm
link_r8321757_r8321613,place_r8321757,place_r8321613,adjacent,osm
link_r8321757_r21290233,place_r8321757,place_r21290233,adjacent,osm
link_r8321757_r21290237,place_r8321757,place_r21290237,adjacent,osm
link_r8321757_r21292012,place_r8321757,place_r21292012,adjacent,osm
link_r8321757_r8321727,place_r8321757,place_r8321727,adjacent,osm
link_r8321757_r21292006,place_r8321757,place_r21292006,adjacent,osm
link_r8321757_r21290235,place_r8321757,place_r21290235,adjacent,osm
link_r8321757_r8321750,place_r8321757,place_r8321750,adjacent,osm
link_r8321757_r21290234,place_r8321757,place_r21290234,adjacent,osm
link_r21290235_r21292008,place_r21290235,place_r21292008,adjacent,osm
link_r21290235_r8321613,place_r21290235,place_r8321613,adjacent,osm
link_r21290235_r21290233,place_r21290235,place_r21290233,adjacent,osm
link_r21290235_r21290237,place_r21290235,place_r21290237,adjacent,osm
link_r21290235_r21292012,place_r21290235,place_r21292012,adjacent,osm
link_r21290235_r8321727,place_r21290235,place_r8321727,adjacent,osm
link_r21290235_r21292006,place_r21290235,place_r21292006,adjacent,osm
link_r21290235_r8321750,place_r21290235,place_r8321750,adjacent,osm
link_r21290235_r21290234,place_r21290235,place_r21290234,adjacent,osm
link_r21290237_r21290233,place_r21290237,place_r21290233,adjacent,osm
link_r21290237_r8321750,place_r21290237,place_r8321750,adjacent,osm
link_r21290237_r21290234,place_r21290237,place_r21290234,adjacent,osm
link_r21290233_r8321750,place_r21290233,place_r8321750,adjacent,osm
link_r21290233_r21290234,place_r21290233,place_r21290234,adjacent,osm
link_r8321750_r21290234,place_r8321750,place_r21290234,adjacent,osm
link_r16352065_r21291873,place_r16352065,place_r21291873,adjacent,osm
link_r16352065_r21291872,place_r16352065,place_r21291872,adjacent,osm
link_r21291872_r21291873,place_r21291872,place_r21291873,adjacent,osm
link_r8321727_r21292008,place_r8321727,place_r21292008,adjacent,osm
link_r8321727_r8321613,place_r8321727,place_r8321613,adjacent,osm
link_r8321727_r21292006,place_r8321727,place_r21292006,adjacent,osm
link_r8321613_r21292008,place_r8321613,place_r21292008,adjacent,osm
link_r8321613_r21292006,place_r8321613,place_r21292006,adjacent,osm
link_r21292006_r21292008,place_r21292006,place_r21292008,adjacent,osm
link_r21292008_r21292012,place_r21292008,place_r21292012,adjacent,osm
link_r21292013_r21292010,place_r21292013,place_r21292010,adjacent,osm
link_r8321714_r21293049,place_r8321714,place_r21293049,adjacent,osm
link_r21293266_r21293500,place_r21293266,place_r21293500,adjacent,osm
link_r21293498_r21293500,place_r21293498,place_r21293500,adjacent,osm
link_r21300340_r16717418,place_r21300340,place_r16717418,adjacent,osm
link_r21300340_r21300339,place_r21300340,place_r21300339,adjacent,osm
link_r21300340_r16717394,place_r21300340,place_r16717394,adjacent,osm
link_r16717418_r21300339,place_r16717418,place_r21300339,adjacent,osm
link_r16717418_r16717394,place_r16717418,place_r16717394,adjacent,osm
link_r16717418_r16717334,place_r16717418,place_r16717334,adjacent,osm
link_r16717394_r21300339,place_r16717394,place_r21300339,adjacent,osm
link_r16717394_r16717334,place_r16717394,place_r16717334,adjacent,osm
link_r21300339_r16717334,place_r21300339,place_r16717334,adjacent,osm
link_r21403067_r8682756,place_r21403067,place_r8682756,adjacent,osm
link_r21403067_r8689473,place_r21403067,place_r8689473,adjacent,osm
link_r8682756_r21403068,place_r8682756,place_r21403068,adjacent,osm
link_r8682756_r8682976,place_r8682756,place_r8682976,adjacent,osm
link_r8682756_r8689473,place_r8682756,place_r8689473,adjacent,osm
link_r8689473_r21403068,place_r8689473,place_r21403068,adjacent,osm
link_r8689473_r8682976,place_r8689473,place_r8682976,adjacent,osm
link_r21403068_r8682976,place_r21403068,place_r8682976,adjacent,osm
link_n25960293_n14128485657,place_n25960293,place_n14128485657,near,osm
link_n25960293_n9373569030,place_n25960293,place_n9373569030,near,osm
link_n9373569030_n14128485657,place_n9373569030,place_n14128485657,near,osm
link_n26082288_n5901841945,place_n26082288,place_n5901841945,near,osm
link_n26082452_n9038864000,place_n26082452,place_n9038864000,near,osm
link_n26082452_n4396465394,place_n26082452,place_n4396465394,near,osm
link_n4396465394_n9038864000,place_n4396465394,place_n9038864000,near,osm
link_n26476202_n10291281472,place_n26476202,place_n10291281472,near,osm
link_n26476202_n10301119076,place_n26476202,place_n10301119076,near,osm
link_n26476202_n10291281471,place_n26476202,place_n10291281471,near,osm
link_n4446819089_n10291281470,place_n4446819089,place_n10291281470,near,osm
link_n4446819089_n5678075530,place_n4446819089,place_n5678075530,near,osm
link_n4446819089_n8830414059,place_n4446819089,place_n8830414059,near,osm
link_n4458283809_n10291341827,place_n4458283809,place_n10291341827,near,osm
link_n4458283809_n4458284802,place_n4458283809,place_n4458284802,near,osm
link_n4458283809_n10291341828,place_n4458283809,place_n10291341828,near,osm
link_n4458284802_n10291341827,place_n4458284802,place_n10291341827,near,osm
link_n4458284802_n8984346029,place_n4458284802,place_n8984346029,near,osm
link_n5667401049_n8810404362,place_n5667401049,place_n8810404362,near,osm
link_n5667401049_n8744343698,place_n5667401049,place_n8744343698,near,osm
link_n5667401049_n8810404354,place_n5667401049,place_n8810404354,near,osm
link_n5678075530_n10291281470,place_n5678075530,place_n10291281470,near,osm
link_n5678075530_n8851148399,place_n5678075530,place_n8851148399,near,osm
link_n6427495802_n10301119073,place_n6427495802,place_n10301119073,near,osm
link_n6427495802_n8830414058,place_n6427495802,place_n8830414058,near,osm
link_n6427495802_n8810404354,place_n6427495802,place_n8810404354,near,osm
link_n8744343698_n8810403858,place_n8744343698,place_n8810403858,near,osm
link_n8744343698_n8744343699,place_n8744343698,place_n8744343699,near,osm
link_n8744343699_n8810403858,place_n8744343699,place_n8810403858,near,osm
link_n8744343699_n8810311826,place_n8744343699,place_n8810311826,near,osm
link_n8810311826_n10291352129,place_n8810311826,place_n10291352129,near,osm
link_n8810311826_n8744343698,place_n8810311826,place_n8744343698,near,osm
link_n8810403858_n5667401049,place_n8810403858,place_n5667401049,near,osm
link_n8810404354_n8810404362,place_n8810404354,place_n8810404362,near,osm
link_n8810404354_n10301119073,place_n8810404354,place_n10301119073,near,osm
link_n8810404362_n10301119073,place_n8810404362,place_n10301119073,near,osm
link_n8810744152_n8810744153,place_n8810744152,place_n8810744153,near,osm
link_n8810744152_n8810744154,place_n8810744152,place_n8810744154,near,osm
link_n8810744152_n8810744155,place_n8810744152,place_n8810744155,near,osm
link_n8810744153_n8810744155,place_n8810744153,place_n8810744155,near,osm
link_n8810744153_n8810744154,place_n8810744153,place_n8810744154,near,osm
link_n8810744154_n8810744155,place_n8810744154,place_n8810744155,near,osm
link_n8830414057_n8830414058,place_n8830414057,place_n8830414058,near,osm
link_n8830414057_n10231951661,place_n8830414057,place_n10231951661,near,osm
link_n8830414057_n10301119074,place_n8830414057,place_n10301119074,near,osm
link_n8830414058_n10301119074,place_n8830414058,place_n10301119074,near,osm
link_n8830414059_n10556509608,place_n8830414059,place_n10556509608,near,osm
link_n8830414059_n10291281470,place_n8830414059,place_n10291281470,near,osm
link_n8830414060_n10291281472,place_n8830414060,place_n10291281472,near,osm
link_n8830414060_n10301119076,place_n8830414060,place_n10301119076,near,osm
link_n8830414060_n26476202,place_n8830414060,place_n26476202,near,osm
link_n8851148397_n10234761528,place_n8851148397,place_n10234761528,near,osm
link_n8851148397_n8851148398,place_n8851148397,place_n8851148398,near,osm
link_n8851148397_n10234675260,place_n8851148397,place_n10234675260,near,osm
link_n8851148398_n4446819089,place_n8851148398,place_n4446819089,near,osm
link_n8851148398_n8830414059,place_n8851148398,place_n8830414059,near,osm
link_n8851148399_n10291281471,place_n8851148399,place_n10291281471,near,osm
link_n8851148399_n10301119075,place_n8851148399,place_n10301119075,near,osm
link_n8851148399_n26476202,place_n8851148399,place_n26476202,near,osm
link_n8851180276_n8851180278,place_n8851180276,place_n8851180278,near,osm
link_n8851180276_n8851180277,place_n8851180276,place_n8851180277,near,osm
link_n8851180276_n8851180279,place_n8851180276,place_n8851180279,near,osm
link_n8851180277_n8851180278,place_n8851180277,place_n8851180278,near,osm
link_n8851180277_n8851180279,place_n8851180277,place_n8851180279,near,osm
link_n8851180278_n10301119075,place_n8851180278,place_n10301119075,near,osm
link_n8851180278_n8851180279,place_n8851180278,place_n8851180279,near,osm
link_n8851180278_n10291281478,place_n8851180278,place_n10291281478,near,osm
link_n8851180279_n10291281478,place_n8851180279,place_n10291281478,near,osm
link_n8851180279_n8851180280,place_n8851180279,place_n8851180280,near,osm
link_n8851180280_n8851180282,place_n8851180280,place_n8851180282,near,osm
link_n8851180280_n8851180281,place_n8851180280,place_n8851180281,near,osm
link_n8851180281_n10301119077,place_n8851180281,place_n10301119077,near,osm
link_n8851180281_n8851180282,place_n8851180281,place_n8851180282,near,osm
link_n8851180282_n10301119077,place_n8851180282,place_n10301119077,near,osm
link_n8886925711_n10556549009,place_n8886925711,place_n10556549009,near,osm
link_n8886925711_n10291281460,place_n8886925711,place_n10291281460,near,osm
link_n8886925711_n10291281476,place_n8886925711,place_n10291281476,near,osm
link_n8984346029_n10301119077,place_n8984346029,place_n10301119077,near,osm
link_n8984346029_n8851180281,place_n8984346029,place_n8851180281,near,osm
link_n8984346029_n8851180282,place_n8984346029,place_n8851180282,near,osm
link_n10231951661_n10231951663,place_n10231951661,place_n10231951663,near,osm
link_n10231951661_n10231951662,place_n10231951661,place_n10231951662,near,osm
link_n10231951662_n10231951663,place_n10231951662,place_n10231951663,near,osm
link_n10231951662_n10291281464,place_n10231951662,place_n10291281464,near,osm
link_n10231951662_n10291281476,place_n10231951662,place_n10291281476,near,osm
link_n10231951663_n10234761528,place_n10231951663,place_n10234761528,near,osm
link_n10234675260_n10234761528,place_n10234675260,place_n10234761528,near,osm
link_n10234675260_n10231951663,place_n10234675260,place_n10231951663,near,osm
link_n10234761528_n10291281463,place_n10234761528,place_n10291281463,near,osm
link_n10234761529_n10234761533,place_n10234761529,place_n10234761533,near,osm
link_n10234761529_n10291281465,place_n10234761529,place_n10291281465,near,osm
link_n10234761529_n10301119074,place_n10234761529,place_n10301119074,near,osm
link_n10234761533_n10291281465,place_n10234761533,place_n10291281465,near,osm
link_n10234761533_n10301119074,place_n10234761533,place_n10301119074,near,osm
link_n10291281457_n10301119072,place_n10291281457,place_n10301119072,near,osm
link_n10291281457_n10291281458,place_n10291281457,place_n10291281458,near,osm
link_n10291281457_n10291281464,place_n10291281457,place_n10291281464,near,osm
link_n10291281458_n10556549009,place_n10291281458,place_n10556549009,near,osm
link_n10291281458_n8886925711,place_n10291281458,place_n8886925711,near,osm
link_n10291281458_n10291281459,place_n10291281458,place_n10291281459,near,osm
link_n10291281459_n10291281460,place_n10291281459,place_n10291281460,near,osm
link_n10291281459_n8886925711,place_n10291281459,place_n8886925711,near,osm
link_n10291281460_n10556549009,place_n10291281460,place_n10556549009,near,osm
link_n10291281461_n10291281473,place_n10291281461,place_n10291281473,near,osm
link_n10291281461_n10291281462,place_n10291281461,place_n10291281462,near,osm
link_n10291281461_n8830414060,place_n10291281461,place_n8830414060,near,osm
link_n10291281462_n10291281476,place_n10291281462,place_n10291281476,near,osm
link_n10291281462_n10291281463,place_n10291281462,place_n10291281463,near,osm
link_n10291281463_n10556509608,place_n10291281463,place_n10556509608,near,osm
link_n10291281463_n8851148397,place_n10291281463,place_n8851148397,near,osm
link_n10291281464_n10556549009,place_n10291281464,place_n10556549009,near,osm
link_n10291281464_n8886925711,place_n10291281464,place_n8886925711,near,osm
link_n10291281465_n10301119074,place_n10291281465,place_n10301119074,near,osm
link_n10291281468_n10234675260,place_n10291281468,place_n10234675260,near,osm
link_n10291281468_n8851148398,place_n10291281468,place_n8851148398,near,osm
link_n10291281468_n8851148397,place_n10291281468,place_n8851148397,near,osm
link_n10291281471_n10301119075,place_n10291281471,place_n10301119075,near,osm
link_n10291281472_n10301119076,place_n10291281472,place_n10301119076,near,osm
link_n10291281473_n10301119076,place_n10291281473,place_n10301119076,near,osm
link_n10291281473_n8830414060,place_n10291281473,place_n8830414060,near,osm
link_n10291281476_n10291281463,place_n10291281476,place_n10291281463,near,osm
link_n10291281478_n8851148399,place_n10291281478,place_n8851148399,near,osm
link_n10291281478_n10301119075,place_n10291281478,place_n10301119075,near,osm
link_n10291341827_n10291341828,place_n10291341827,place_n10291341828,near,osm
link_n10291341828_n10291341829,place_n10291341828,place_n10291341829,near,osm
link_n10291341829_n10291341830,place_n10291341829,place_n10291341830,near,osm
link_n10291341829_n10291341827,place_n10291341829,place_n10291341827,near,osm
link_n10291341830_n10291341828,place_n10291341830,place_n10291341828,near,osm
link_n10291341830_n10291341827,place_n10291341830,place_n10291341827,near,osm
link_n10291352129_n5667401049,place_n10291352129,place_n5667401049,near,osm
link_n10291352129_n8744343698,place_n10291352129,place_n8744343698,near,osm
link_n10301119072_n10291281458,place_n10301119072,place_n10291281458,near,osm
link_n10301119072_n8810404354,place_n10301119072,place_n8810404354,near,osm
link_n10301119073_n8810403858,place_n10301119073,place_n8810403858,near,osm
link_n10301119074_n10231951661,place_n10301119074,place_n10231951661,near,osm
link_n10301119075_n26476202,place_n10301119075,place_n26476202,near,osm
link_n10301119076_n10291281471,place_n10301119076,place_n10291281471,near,osm
link_n10556509608_n10291281470,place_n10556509608,place_n10291281470,near,osm
link_n26604766_n13563690106,place_n26604766,place_n13563690106,near,osm
link_n26604766_n13563691718,place_n26604766,place_n13563691718,near,osm
link_n26604766_n13563688946,place_n26604766,place_n13563688946,near,osm
link_n2990392665_n13563690106,place_n2990392665,place_n13563690106,near,osm
link_n2990392665_n26604766,place_n2990392665,place_n26604766,near,osm
link_n2990392665_n13563662435,place_n2990392665,place_n13563662435,near,osm
link_n5411833722_n13563691718,place_n5411833722,place_n13563691718,near,osm
link_n5411833722_n9869770180,place_n5411833722,place_n9869770180,near,osm
link_n5411833722_n26604766,place_n5411833722,place_n26604766,near,osm
link_n5763904721_n13563688947,place_n5763904721,place_n13563688947,near,osm
link_n5763904721_n5411833722,place_n5763904721,place_n5411833722,near,osm
link_n9869770180_n13563691718,place_n9869770180,place_n13563691718,near,osm
link_n13563662435_n13563688946,place_n13563662435,place_n13563688946,near,osm
link_n13563662435_n26604766,place_n13563662435,place_n26604766,near,osm
link_n13563688946_n13563688947,place_n13563688946,place_n13563688947,near,osm
link_n13563688947_n26604766,place_n13563688947,place_n26604766,near,osm
link_n13563690106_n13563691718,place_n13563690106,place_n13563691718,near,osm
link_n7565023715_n8185993127,place_n7565023715,place_n8185993127,near,osm
